,filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites
6409,LOSXIC_clean,6.03402,5.83688,6.03276,1.10745,2157.88,1948.52,0,0,0.615608,0.555881,0,In,No,
9028,QAMLAU_clean,10.81676,5.70459,10.00163,0.869458,2157.97,2481.97,0,0,0.709192,0.815672,0,In,No,
11970,VINHOR_clean,9.98256,7.27801,9.98256,0.808976,2158.08,2667.67,0,0,0.741264,0.916298,0,"Mn,Cr",Yes,Mn
8158,OQUFAJ03_clean,11.0199,9.96279,11.0199,1.02397,2158.13,2107.6,2.03966,1.99191,0.676877,0.661029,0.000226178,Zr,Yes,Zr
4492,HUZXEH_clean,10.51647,6.32242,10.51647,0.652816,2158.17,3305.94,0,0,0.718564,1.10071,0,Zn,No,
12436,WEHHOI_clean,10.67993,6.70867,10.60277,0.81633,2158.26,2643.86,0,0,0.715442,0.876414,0,Zn,Yes,Zn
2090,DUPVER_clean,9.90269,6.45688,9.902,0.795967,2158.49,2711.78,0,0,0.729823,0.916901,0,Zn,Yes,Zn
6703,MAQBIS_clean,11.33323,8.59659,11.33323,0.674777,2158.81,3199.29,0,0,0.724104,1.0731,0,Cu,Yes,Cu
2589,ESEDIQ_clean,5.38838,3.74876,5.37855,0.83454,2158.85,2586.87,0,0,0.652094,0.781381,0,Zn,No,
13898,YOZBEW_clean,8.42176,6.43112,8.32646,0.767708,2158.92,2812.17,0,0,0.707896,0.92209,0,Ag,Yes,Ag
8156,OQUFAJ01_clean,11.08356,10.07271,11.08356,1.04241,2159.19,2071.35,0,0,0.675365,0.647888,0.000210666,Zr,Yes,Zr
5456,KARMAT_clean,11.64063,7.86809,11.63891,0.594624,2159.5,3631.71,0,0,0.751547,1.2639,0,Ni,No,
13494,XUVRIR_clean,9.80809,9.06212,9.79909,0.667929,2159.73,3233.48,0,0,0.731155,1.09466,0,Zn,No,
15065,ja512437u_si_004_clean,13.2428,11.09142,13.2428,0.709182,2159.76,3045.43,0,0,0.739112,1.0422,3.16E-05,Cd,Yes,Cd
6604,MAGBAZ_clean,7.72967,4.22548,7.71612,0.9596,2159.78,2250.71,0,0,0.674917,0.703332,0,Zn,No,
15018,ja406030p_si_004_clean,11.30323,7.62193,11.30323,0.677748,2159.82,3186.77,0,0,0.742432,1.09544,0,"Cr,Zn",Yes,Cr
5962,LACZEX_clean,9.30565,6.85906,9.30037,0.706361,2160.02,3057.96,0,0,0.684915,0.969639,0,"Na,Co",Yes,Co
281,APAYIB_clean,5.96805,4.21212,5.96805,1.10941,2160.16,1947.13,0,0,0.610144,0.549972,0,Eu,Yes,Eu
9936,RUHFUX_clean,9.93796,8.65162,9.92878,0.903529,2160.31,2390.97,0,0,0.780964,0.864349,0,"Nd,Cu",Yes,Cu
5895,KUTNOE_clean,11.66563,7.42559,11.66563,0.635617,2160.57,3399.18,0,0,0.741732,1.16695,0,Zn,No,
15059,ja5111317_si_002_auto,8.83209,4.60356,8.83209,0.894333,2160.6,2415.88,0,0,0.648204,0.724791,0,"Zr,Ni",Yes,Ni
2270,EDOMAM_clean,8.28561,6.03929,8.28561,0.809806,2161.19,2668.78,0,0,0.663731,0.819617,0,Cu,No,
11545,UVIPIZ_clean,13.16154,6.49967,13.16154,0.868575,2161.24,2488.26,0,0,0.723193,0.832621,0,Cu,Yes,Cu
12979,XALMII_clean,10.30936,8.99249,10.23213,0.734436,2161.31,2942.82,0,0,0.709956,0.966668,0,Co,Yes,Co
5849,KUKZOH_clean,7.44729,5.70388,7.44729,0.883784,2161.4,2445.63,58.1071,65.748,0.668644,0.756569,0,Zn,Yes,Zn
8909,PUPJER_clean,11.34986,4.2884,11.34946,1.04067,2161.4,2076.94,0,0,0.683977,0.657249,0,Cu,Yes,Cu
3268,FORQAF_clean,9.35233,4.33657,9.34695,1.04043,2161.41,2077.41,0,0,0.696853,0.669772,0,La,Yes,La
8294,OVEHUT_clean,6.55703,4.29128,6.55703,1.17548,2161.89,1839.16,0,0,0.638254,0.542975,0,Cd,Yes,Cd
9678,REYJEM_clean,10.02209,6.26863,9.82831,0.811705,2162.19,2663.76,0,0,0.711622,0.876701,0,In,No,
3247,FOPFAS_clean,20.99168,6.62083,20.99168,0.583055,2162.21,3708.41,0,0,0.781912,1.34106,0,Cu,Yes,Cu
12396,WEBJUK_clean,18.31229,16.60062,18.31229,0.879226,2162.31,2459.34,0,0,0.709665,0.807147,0,"Mn,In",Yes,Mn
6419,LOWQIX_clean,8.78221,7.51174,8.77976,0.895525,2162.81,2415.13,0,0,0.723906,0.808359,0,Zn,Yes,Zn
8856,PUDSIR_clean,6.84685,5.37897,6.83632,1.0569,2162.82,2046.39,0,0,0.639232,0.60482,0,Eu,Yes,Eu
4303,HOLQUW_clean,14.89334,7.96436,14.88946,0.59591,2163.49,3630.57,0,0,0.81353,1.36519,0,Zn,No,
5959,LACYOG_clean,9.45292,5.8367,9.45292,1.00526,2163.6,2152.29,0,0,0.657331,0.653894,0,"Na,In,Zn",Yes,"Na,Zn"
7227,NAGSAS_clean,11.16601,5.93911,11.16495,0.725824,2163.74,2981.09,0,0,0.704274,0.97031,0,Co,No,
13718,YILCED_clean,10.85006,6.88493,10.43977,0.785717,2163.84,2753.96,0,0,0.732962,0.932857,0,"Cr,Zn",Yes,Cr
1047,CAJQIP_clean,13.25982,7.61293,13.25982,0.545408,2163.95,3967.58,0,0,0.786917,1.4428,0,Cu,Yes,Cu
3363,FUTTOF_clean,12.27565,10.7875,12.27565,0.486743,2164.64,4447.19,0,0,0.811411,1.66702,0,Zn,No,
1651,DAKVIW_clean,10.56447,5.75649,10.52532,0.937929,2164.66,2307.91,0,0,0.712684,0.759849,0,Cd,Yes,Cd
14829,ic402692p_si_002_clean,14.05686,4.49199,14.05686,0.931261,2164.91,2324.71,0,0,0.702085,0.753909,0,Zn,No,
15121,jacs.6b06759_ja6b06759_si_003_clean,15.47926,7.85162,14.87136,0.558595,2164.93,3875.68,0,0,0.776317,1.38977,0.000115289,Hf,No,
7088,MUDTAH_clean,18.87251,6.62517,18.87251,0.562193,2164.93,3850.87,0,0,0.793361,1.41119,0,Zn,Yes,Zn
3277,FOSTIS_clean,11.98757,7.17136,11.98757,0.605369,2164.96,3576.27,0,0,0.757925,1.252,0,In,No,
5914,KUXSIH02_clean,8.71895,4.55116,8.41201,0.895776,2164.97,2416.87,0,0,0.642943,0.71775,0,Fe,No,
8850,PUBSEL_clean,11.39413,4.45603,11.39395,0.823222,2165.04,2629.96,0,0,0.68799,0.835728,0,Cu,Yes,Cu
10463,SOYWUZ_clean,13.18202,6.55638,13.18202,0.874244,2165.23,2476.69,0,0,0.724939,0.829219,0,Cu,Yes,Cu
6654,MAHCIK_clean,18.77734,7.79219,18.77734,0.539574,2165.31,4013.01,0,0,0.804374,1.49076,0,Zn,Yes,Zn
1727,DAXHIV01_clean,7.67683,6.96811,7.64287,0.883035,2165.33,2452.14,0,0,0.66503,0.753118,0,Fe,Yes,Fe
13477,XUPGOG_clean,14.87369,7.89853,14.86052,0.599583,2165.34,3611.41,0,0,0.811673,1.35373,0,Zn,No,
7109,MUJKAF_clean,7.09727,4.39477,7.08984,0.950443,2165.41,2278.32,0,0,0.6376,0.670846,0,Cd,No,
13591,YATDOP_clean,11.31731,8.07436,11.31448,0.618689,2165.55,3500.22,0,0,0.74379,1.2022,0,Co,No,
3274,FORXAM_clean,18.92754,6.8057,18.91027,0.795308,2165.67,2723.06,0,0,0.740328,0.93087,0,Zn,Yes,Zn
6568,LUXWUY_clean,7.5124,5.84116,7.5124,0.834657,2165.95,2595.02,0,0,0.674589,0.808222,0,Zn,Yes,Zn
9935,RUHFOR_clean,10.00955,8.72244,10.00523,0.889531,2166.08,2435.08,0,0,0.781284,0.87831,0,"Pr,Cu",Yes,Cu
15120,jacs.6b06759_ja6b06759_si_002_clean,15.37355,7.98968,15.37076,0.667947,2166.64,3243.74,0,0,0.773381,1.15785,8.56E-05,Zr,No,
3206,FODBOR_clean,6.80384,5.30698,6.80384,0.802866,2166.93,2698.99,0,0,0.684679,0.852794,0,Cd,No,
3279,FOSTUE_clean,13.09568,7.43748,13.09496,0.582855,2166.95,3717.82,0,0,0.76115,1.3059,0,In,No,
3424,GACYER_clean,11.42133,8.45269,11.42133,0.752428,2167.05,2880.08,8.28781,11.0148,0.739901,0.983351,0,Zn,Yes,Zn
6910,MINCOD_clean,7.31659,6.22038,7.31659,0.92248,2167.26,2349.39,0,0,0.668464,0.724638,0,Tb,No,
14208,ZIKJOU_clean,5.75285,3.95288,5.51196,0.969805,2167.77,2235.26,0,0,0.634356,0.654107,0,Cu,Yes,Cu
1231,CIFMAH_clean,10.24439,9.01949,10.24042,0.733938,2168.4,2954.48,0,0,0.691165,0.941721,0,Co,Yes,Co
13263,XIVTED_clean,12.67187,6.46838,12.67187,0.755749,2168.58,2869.45,0,0,0.731325,0.967683,0.00024876,Zr,No,
11651,UZOBAN_clean,6.16935,4.44214,6.16935,0.864572,2169.21,2509.01,0,0,0.652677,0.754914,0,Cd,Yes,Cd
14984,ja076167asi20070815_063752_clean,16.93112,9.01585,16.93112,0.615402,2169.43,3525.22,0,0,0.790187,1.28402,0,Zn,Yes,Zn
9271,QOMFEE_clean,6.20471,4.78173,6.19699,0.956504,2169.43,2268.08,0,0,0.638057,0.667072,0,Zn,Yes,Zn
11473,UQETOB_clean,15.45817,6.6704,14.64221,0.75459,2169.49,2875.06,0,0,0.736004,0.97537,0,Cu,Yes,Cu
12025,VIXWIJ_clean,16.93112,9.01523,16.91564,0.615402,2170.31,3526.65,0,0,0.790186,1.28402,0,Co,Yes,Co
13326,XOMHEO_clean,6.79575,5.56092,6.75641,1.28307,2170.38,1691.55,0,0,0.635838,0.495561,0,Zn,Yes,Zn
7896,OGEBAF_clean,14.90715,10.63752,14.90715,0.410864,2170.42,5282.56,0,0,0.835029,2.03237,0,Cu,Yes,Cu
1506,CUQRUD_clean,5.83919,4.59775,5.81179,0.986332,2171.24,2201.33,0,0,0.634706,0.643501,0,Zn,Yes,Zn
4185,HIFTOG03_clean,14.99407,7.90343,14.9785,0.588633,2171.51,3689.07,0,0,0.811933,1.37935,0,Zn,No,
10805,TIGNII_clean,8.27711,5.43861,8.27499,1.20423,2171.51,1803.24,0,0,0.688708,0.571907,0,Ag,Yes,Ag
5913,KUXSIH01_clean,8.74595,4.5685,8.74595,0.892293,2171.76,2433.91,0,0,0.643878,0.721599,0,Fe,No,
1003,BUXNOZ_clean,11.48655,6.30332,11.4793,0.804674,2171.95,2699.17,0,0,0.726127,0.902387,0,Cu,Yes,Cu
12164,VUJBEI_clean,18.43497,6.56687,18.41711,0.562611,2172.38,3861.26,0,0,0.792864,1.40926,0,Zn,Yes,Zn
3482,GANBED02_clean,5.89181,4.99229,5.8362,0.915211,2172.67,2373.95,0,0,0.681249,0.744362,0,Ni,No,
11447,UNIDAY_clean,12.6211,7.38864,12.17757,0.566541,2173.13,3835.79,0,0,0.767334,1.35442,0,In,No,
10351,SIXGAJ_clean,14.97906,9.43967,13.58112,0.584073,2173.24,3720.84,0,0,0.763962,1.30799,0,Cu,No,
9860,ROYKOH_clean,10.21213,4.65484,10.20559,1.00701,2173.3,2158.17,0,0,0.665687,0.661053,0,Ni,No,
6105,LAVZUG_clean,9.32038,5.88413,9.23158,1.53681,2173.31,1414.17,0,0,0.69617,0.452996,0,U,Yes,U
12225,VUSJUP_clean,14.83537,8.73016,14.83537,0.519287,2173.43,4185.41,0,0,0.845738,1.62865,0,Zn,No,
1591,DABWUA_clean,6.32219,3.84851,6.31051,0.927551,2173.77,2343.55,0,0,0.633443,0.682919,0,Cu,Yes,Cu
1683,DAPBED_clean,11.8768,6.79638,11.8768,0.823875,2174,2638.74,0,0,0.709831,0.861576,0,Fe,Yes,Fe
1469,CUHPUR_clean,7.61025,5.84126,7.60808,0.89237,2174.08,2436.3,0,0,0.667337,0.747825,0,Cd,No,
14406,acs.inorgchem.6b00158_ic6b00158_si_002_clean,9.43115,7.31476,9.43115,1.55012,2174.15,1402.57,0,0,0.657655,0.42426,0,"Sr,Mn,Mo",Yes,Mo
9472,RABHIH_clean,6.97329,4.88825,6.97329,0.93136,2174.18,2334.42,0,0,0.648111,0.695876,0,"Cd,Ni",Yes,Ni
1728,DAXHIV_clean,7.62222,6.92477,7.62222,0.882059,2174.34,2465.07,0,0,0.665885,0.754921,0,Fe,Yes,Fe
7596,NOBWUY_clean,18.86887,5.20776,18.86887,1.04767,2174.34,2075.4,0,0,0.730157,0.696933,0,Cu,Yes,Cu
4244,HIYGIH_clean,17.07359,6.64211,17.07359,0.730619,2174.57,2976.34,0,0,0.745802,1.02078,0,Cu,Yes,Cu
14124,ZECKID_clean,10.33842,8.28464,10.33842,0.62663,2174.67,3470.42,0,0,0.782748,1.24914,0,Cu,Yes,Cu
13086,XEBHOC_clean,12.06721,9.91355,12.06721,0.465059,2174.73,4676.25,0,0,0.815661,1.75389,0,Cu,Yes,Cu
8160,OQUFAJ_clean,11.24927,10.05552,11.24927,1.02086,2175.04,2130.58,0,0,0.679161,0.66528,0.000193757,Zr,Yes,Zr
12322,WANHUR_clean,11.34841,4.3749,11.34841,0.826694,2175.24,2631.25,0,0,0.689433,0.833964,0,Cu,Yes,Cu
14322,ZUGDEM_clean,9.66164,5.96341,9.66164,0.85339,2175.26,2548.97,0,0,0.709442,0.831322,0,Zn,Yes,Zn
14981,ja073612tsi20070723_060623_clean,15.00617,7.98958,15.00617,0.595037,2175.57,3656.2,0,0,0.810338,1.36183,0,"Mn,Mo",Yes,Mn
650,BAYCUA_clean,7.77534,4.45148,7.67594,1.12688,2175.65,1930.69,0,0,0.687958,0.6105,0,Ag,Yes,Ag
9488,RAHNOF_clean,19.04267,6.56489,19.04267,0.594852,2175.7,3657.54,0,0,0.781208,1.31328,0,Cu,Yes,Cu
9856,ROYJIA_clean,8.82356,4.60286,8.6303,0.894333,2175.98,2433.08,0,0,0.648269,0.724863,0,Ni,No,
2490,ENITEB_clean,7.9765,5.25239,7.9026,0.909449,2176.11,2392.78,0,0,0.659531,0.725199,0,"Cd,Si",Yes,Cd
8411,PACZOK_clean,14.42262,6.94223,14.41025,1.08844,2176.39,1999.55,0,0,0.708432,0.65087,0,V,Yes,V
10452,SOVLEW_clean,16.78577,6.64068,16.78577,0.755158,2176.49,2882.16,0,0,0.736998,0.975952,0,Cu,Yes,Cu
5963,LACZIB_clean,9.35168,6.74694,9.35168,0.752382,2176.84,2893.27,0,0,0.685967,0.911727,0,"Na,Zn",Yes,Zn
12165,VUJBIM_clean,18.7109,6.6161,18.7109,0.560742,2176.91,3882.2,0,0,0.792853,1.41394,0,Cu,Yes,Cu
14469,acsami.6b11116_am6b11116_si_002_clean,10.01475,7.20033,10.00686,0.546959,2176.96,3980.11,129.548,236.852,0.767111,1.4025,0,Cr,Yes,Cr
6143,LECFAC_clean,9.80979,4.41758,9.79941,0.838672,2177.3,2596.12,0,0,0.718642,0.856881,0,Cu,Yes,Cu
14252,ZODXUN_clean,12.42222,12.00646,12.42222,0.615606,2177.62,3537.37,0,0,0.756697,1.22919,0,Ni,Yes,Ni
11797,VAXJEM_clean,12.68181,8.82803,11.58201,0.618441,2177.73,3521.32,0,0,0.788957,1.27572,0,Zn,No,
3107,FIHHUB_SL,15.61182,13.11587,15.60898,0.621293,2177.89,3505.42,0,0,0.733243,1.18019,0,Cd,No,
11953,VIDJID_clean,10.67429,9.81504,10.67429,0.700095,2178.03,3111.04,0,0,0.752579,1.07497,0,Co,Yes,Co
4304,HOLRAD_clean,14.8535,7.83239,14.8535,0.598797,2178.19,3637.61,0,0,0.813023,1.35776,0,Zn,No,
12864,WUXDOK_clean,12.85586,5.14109,12.44384,0.91207,2178.25,2388.25,0,0,0.72149,0.791047,0,Zn,Yes,Zn
8975,PUZMAZ_manual,16.4214,9.23775,16.40927,0.447552,2178.59,4867.79,0,0,0.803656,1.79567,0,Co,No,
8861,PUFQIS_clean,9.6256,8.69716,9.60462,0.809539,2178.92,2691.56,0,0,0.7129,0.880624,0,Zn,Yes,Zn
3270,FORQIN_clean,9.58088,4.20865,9.58088,1.06074,2179.03,2054.27,0,0,0.700964,0.660828,0,Nd,Yes,Nd
7126,MUNDEG_clean,13.44844,12.65122,13.43461,0.869875,2179.16,2505.14,0,0,0.762149,0.876159,0,Cu,Yes,Cu
4008,HAMJOW_clean,5.95086,5.64408,5.95086,0.916107,2179.52,2379.11,0,0,0.646484,0.705686,0,Zn,Yes,Zn
5475,KAVJAT_charged,6.84822,4.59519,6.84227,1.0747,2179.71,2028.2,0,0,0.626543,0.582991,7.44E-07,Pr,No,
4336,HOWPEQ_clean,5.50159,4.45937,5.49668,1.2167,2179.74,1791.52,0,0,0.652841,0.536568,0,Ag,Yes,Ag
11417,UMOYOM19_clean,7.41035,4.98889,5.86977,0.810504,2179.8,2689.43,0,0,0.661619,0.816306,0,Cu,Yes,Cu
286,APAZIC_clean,7.1095,4.86225,7.09773,0.893607,2179.95,2439.5,0,0,0.653961,0.731822,0,La,Yes,La
4718,IKETIB_clean,13.18345,6.57308,13.18307,0.873765,2179.96,2494.9,0,0,0.724934,0.829667,0,Cu,Yes,Cu
9428,QURNEY_clean,12.68753,6.49512,12.68753,0.944605,2180.21,2308.06,0,0,0.7185,0.760635,6.99E-05,Zr,No,
12289,WAJDUJ_clean,16.11055,7.03802,16.11055,0.497,2180.26,4386.85,0,0,0.775376,1.56011,0,Cu,Yes,Cu
9381,QUJWEZ_clean,5.27878,4.2771,5.24247,1.80309,2180.87,1209.51,0,0,0.609516,0.338039,0,U,Yes,U
10377,SODQOT_clean,6.35831,5.69021,6.31469,1.16333,2180.94,1874.74,0,0,0.646794,0.555986,0,Cu,Yes,Cu
8752,PODKOK_clean,18.50147,8.5508,13.42531,0.489414,2180.96,4456.27,0,0,0.81246,1.66007,0,Cu,Yes,Cu
14800,ic062019u-file003_clean,9.5696,5.43482,9.51117,0.6688,2181.03,3261.11,0,0,0.705851,1.0554,0,Eu,Yes,Eu
7958,OJOSIR_clean,9.97318,4.04646,9.91991,1.17933,2181.06,1849.41,0,0,0.651012,0.552017,0,Co,Yes,Co
1656,DALRUF_clean,6.65173,5.56859,6.64303,0.818121,2181.07,2665.96,0,0,0.663807,0.811381,0,Cu,Yes,Cu
14188,ZIDBEV_clean,9.63216,5.48309,9.63216,0.807059,2181.17,2702.61,0,0,0.735818,0.911728,0,Cu,Yes,Cu
8280,OTOYUT_clean,6.74306,5.75371,6.74306,0.976347,2181.18,2234.03,0,0,0.639132,0.654616,0,Co,No,
6196,LEQBUG_clean,14.22812,6.68064,14.22812,0.73218,2181.31,2979.2,0,0,0.732386,1.00028,0,Zn,Yes,Zn
3269,FORQEJ_clean,9.63063,4.26523,9.62953,1.03635,2181.63,2105.11,0,0,0.702629,0.677982,0,Ce,Yes,Ce
2845,FALBAX_manual,16.1525,9.49143,16.14374,0.447193,2181.77,4878.81,0,0,0.803915,1.79769,0,Co,No,
4394,HUFHUN_clean,11.46361,8.17135,11.46361,0.780594,2181.89,2795.16,0,0,0.738129,0.945599,0,Ag,Yes,Ag
1025,CADQAB_clean,6.63883,4.78268,6.63883,1.11548,2182.01,1956.12,0,0,0.644178,0.577491,0,Pr,Yes,Pr
11799,VAXJOW_clean,13.44737,8.8371,12.58936,0.559007,2182.04,3903.42,0,0,0.808218,1.44581,0,Zn,No,
2760,EYOJOT_clean,6.71062,4.39034,6.71062,0.85516,2182.54,2552.19,0,0,0.668178,0.781348,0,Zn,No,
9938,RUJMAM_clean,14.41353,7.10786,14.41353,0.596535,2182.58,3658.77,0,0,0.768711,1.28863,0,Zn,Yes,Zn
4722,IKETUN_clean,13.22557,6.52295,13.22557,0.869317,2182.65,2510.77,0,0,0.725036,0.834029,0,Cu,Yes,Cu
3659,GINLIA_clean,6.40062,4.60509,6.31647,0.877136,2182.84,2488.6,0,0,0.649638,0.740636,0,Zn,Yes,Zn
1790,DEYMOL_clean,10.60386,6.67891,10.60386,0.768186,2182.87,2841.59,0,0,0.726033,0.945127,0,In,No,
11885,VEJHEZ_clean,15.03863,6.21466,9.48846,0.685711,2183.58,3184.4,0,0,0.770999,1.12438,0,Zn,Yes,Zn
13484,XUTQEI_clean,15.07113,13.13968,15.07113,0.479637,2183.67,4552.75,0,0,0.799974,1.66787,0,Ni,Yes,Ni
14553,c5dt01480h_c5dt01480h2_clean,7.30923,4.81362,7.14019,1.96756,2183.69,1109.85,0,0,0.618329,0.314262,7.12E-07,"Mo,Sr,Zn",Yes,"Mo,Zn"
2452,EMIHIS_charged,9.63026,5.91598,9.54182,1.48172,2183.76,1473.8,0,0,0.685208,0.46244,0,"Cd,In",Yes,In
14463,acs.inorgchem.6b02696_ic6b02696_si_002_clean,12.10929,5.05976,12.10673,0.908718,2184.07,2403.46,0,0,0.694398,0.764151,0,Zn,No,
11749,VANNEG_clean,11.28278,7.20114,11.28278,0.910221,2184.19,2399.63,0,0,0.721791,0.792985,0,U,Yes,U
11871,VEHKIE_SL,13.75816,4.49806,13.75816,0.959391,2184.22,2276.68,0,0,0.694173,0.723556,0,Zn,Yes,Zn
3408,FUYCUZ_clean,12.25879,7.14465,12.25879,0.924481,2184.3,2362.73,0,0,0.761487,0.823692,0,Zn,Yes,Zn
8023,OKUKAI_clean,13.55898,11.06368,13.55898,0.644518,2184.4,3389.2,0,0,0.784892,1.2178,0,"Co,Zn",No,
5771,KOQGAA_clean,7.45827,6.37797,7.45275,0.843924,2184.62,2588.65,0,0,0.679932,0.805679,0,Zn,No,
11424,UMUMOG_clean,13.49945,6.3236,13.49945,0.687385,2184.64,3178.2,0,0,0.750503,1.09182,0.000194651,Zr,No,
1164,CEHKUW_clean,6.93881,5.89053,6.93563,1.26346,2185.31,1729.63,0,0,0.646637,0.5118,0,Cd,Yes,Cd
7857,OFAWAV_clean,11.42925,8.90439,11.42684,0.968512,2185.44,2256.49,0,0,0.766219,0.79113,0.000262878,Hf,Yes,Hf
5159,JAMTEZ_clean,12.11655,5.07762,12.11655,0.908718,2185.48,2405.01,0,0,0.694578,0.764349,0,Zn,No,
5155,JALLIU_clean,13.72158,6.77108,13.72158,0.777101,2185.56,2812.45,0,0,0.750697,0.966022,0.000716509,Ce,No,
15103,jacs.5b11924_ja5b11924_si_002_clean,6.63293,5.09586,6.58576,1.26134,2185.56,1732.73,0,0,0.653424,0.51804,0,"W,Fe",Yes,Fe
13076,XAWVUN_clean,10.78694,9.22291,10.78694,0.464213,2185.66,4708.32,0,0,0.815848,1.75749,0,Cu,Yes,Cu
15207,c6cc03787a_c6cc03787a2_clean.sa,13.49945,6.3236,13.49945,0.687385,2185.68,3179.7,0,0,0.7392,1.07538,0,Zr,No,N/A
7543,NINVAI_clean,11.85606,6.40748,11.85606,0.818223,2185.7,2671.27,0,0,0.706144,0.863022,0,Fe,Yes,Fe
1616,DAFJUS_clean,8.75163,4.57898,8.75163,0.791151,2185.72,2762.7,0,0,0.649909,0.821473,0,Mg,No,
11690,VAGMIB_clean,11.06912,10.13644,11.06912,0.459097,2185.84,4761.17,0,0,0.80683,1.75743,0,Zn,No,
12423,WEFCAN_clean,5.5219,5.04903,5.5219,0.826455,2186.07,2645.11,0,0,0.63012,0.762437,0,Fe,No,
13585,YASLUC_clean,11.46825,6.36077,11.46825,0.860264,2186.29,2541.41,0,0,0.667804,0.776278,0,"Zn,K",Yes,K
5816,KUCXIP_clean,5.74067,3.64651,5.74067,1.05897,2186.56,2064.81,0,0,0.690644,0.652187,0,"Co,Pb",No,
9656,REWLEM_clean_h,12.46985,5.92009,12.2403,0.703058,2186.81,3110.42,0,0,0.724509,1.03051,0,"Zn,Cu",Yes,"Zn,Cu"
12059,VOGPEO_clean,11.04357,6.97492,10.87847,0.767126,2186.89,2850.76,0,0,0.722216,0.941457,0,Cu,Yes,Cu
11489,URUVUA_clean,9.76128,4.51984,9.76128,1.07567,2186.91,2033.07,0,0,0.686926,0.638605,0,"Pd,Cu",Yes,"Pd,Cu"
1026,CADQOP_clean,6.71582,4.81933,6.71582,1.09675,2186.97,1994.06,0,0,0.648262,0.591077,0,Ce,Yes,Ce
4856,IQECIS_clean,8.1309,7.21043,8.08032,0.715898,2187.04,3054.97,0,0,0.709929,0.991662,0,Co,No,
10811,TIJMOQ_clean,16.82216,8.47951,16.81426,0.577326,2187.12,3788.36,0,0,0.766069,1.32693,0,Fe,No,
7196,NACXEX_clean,7.72001,4.01772,5.05913,0.735224,2187.66,2975.5,0,0,0.673431,0.915954,0,Zn,No,
3263,FORKOO_clean,13.18258,11.26573,13.18258,0.824699,2187.7,2652.73,0,0,0.731492,0.88698,0,"Si,Zn",No,
1729,DAXHUH01_clean,7.57949,6.81104,7.57787,0.890235,2187.96,2457.74,0,0,0.664938,0.746924,0,Fe,Yes,Fe
9862,ROYLIC_clean,12.62701,5.93925,12.03033,0.866201,2188,2525.98,0,0,0.702411,0.81091,0,Ni,No,
13304,XOHTUJ_clean,6.47036,4.69494,6.47036,1.17962,2188.14,1854.96,0,0,0.648874,0.550071,0,"Ag,Ru",Yes,Ag
14859,ic502643m_si_007_clean,9.62512,8.70026,9.60385,0.809539,2188.18,2703,0,0,0.713105,0.880877,0,Zn,Yes,Zn
9658,REWNEO_clean,19.37915,6.7655,11.43843,0.57834,2188.41,3783.95,0,0,0.788965,1.36419,0,Cu,Yes,Cu
10080,SAHYOQ05_clean,15.10384,7.91401,15.09129,0.589515,2188.57,3712.49,0,0,0.809668,1.37345,0,Zn,No,
9933,RUHFEH_clean,9.82395,8.46111,9.78198,0.895692,2188.71,2443.6,0,0,0.779489,0.870265,0,"La,Cu",Yes,Cu
10433,SOQSAU01_clean,9.887,4.76966,9.887,0.851934,2188.78,2569.18,0,0,0.695451,0.816321,0.000261288,Zr,No,
8559,PEKDEQ_clean,6.37859,4.93188,6.37859,0.860942,2188.83,2542.36,0,0,0.650539,0.755613,0,Mn,Yes,Mn
12227,VUSKEA_clean,14.99207,8.00441,14.99207,0.594675,2188.98,3680.97,0,0,0.809558,1.36135,0,Zn,No,
602,BAKJEE_clean,6.44764,5.41267,6.44764,0.918977,2189.05,2382.05,0,0,0.633146,0.688968,0,Co,Yes,Co
4643,IGEXOH_clean,5.19524,4.42713,5.19394,1.26433,2189.31,1731.59,0,0,0.657741,0.520227,0,Zn,No,
3265,FORPIM_clean,9.59156,4.26108,9.59156,1.02718,2189.76,2131.82,0,0,0.703153,0.684545,0,La,Yes,La
13646,YEGHIC_clean,7.13593,3.78485,7.13593,1.08644,2189.77,2015.54,26.7917,24.66,0.678013,0.624066,0,"Nd,Mo",No,
7072,MOYYIJ_clean,12.42053,9.37647,12.42053,0.730593,2189.88,2997.39,0,0,0.715958,0.979968,0,Cu,Yes,Cu
14834,ic500323r_si_002_clean,5.92584,4.79855,5.69129,0.950435,2190.04,2304.25,0,0,0.649814,0.683702,0,"Fe,Pt",Yes,"Fe,Pt"
6383,LOMLOQ_clean,6.7486,3.80235,6.38383,1.47019,2190.04,1489.63,0,0,0.640878,0.435915,0,Ga,No,
13606,YAVWUQ_clean,15.47725,6.62238,15.47725,0.747785,2190.28,2929.03,0,0,0.741217,0.991217,0,Cu,Yes,Cu
8558,PEKDAM_clean,6.66878,5.26481,6.65683,0.823111,2190.43,2661.15,0,0,0.646337,0.785237,0,Mn,Yes,Mn
2636,ETEJOD_clean,6.80678,5.11467,6.80678,1.12771,2190.54,1942.48,0,0,0.645689,0.572569,0,Nd,Yes,Nd
6597,MAFMAK_clean,5.93624,4.49786,5.93624,1.06091,2190.59,2064.81,0,0,0.640499,0.603723,0,Zn,No,
